run_index,run_directory,config_id,alpha,experimental_seed,method_id,scenario_id,runner_generation,runner_sha256,build_binding_sha256,best_round,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,test_loss,test_accuracy,test_macro_f1,test_balanced_accuracy,scientific_optimizer_steps,run_result_binding_sha256,run_state_status
171,run_171__alpha_1p0_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,alpha_1p0_seed_999,1.0,999,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.105428249617,0.961068755426,0.545972738917,0.548699511270,0.105342088544,0.961080356780,0.546243208891,0.548900024736,36000,D43E980BDAD9F6A32DDA4D8CFE16E5572DEC93C60CF7CBB198BDF799FE1FBDB8,IN_PROGRESS
172,run_172__alpha_1p0_seed_999__FEDLE_ADAPTED__CLEAN,alpha_1p0_seed_999,1.0,999,FEDLE_ADAPTED,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.095020838845,0.966515591253,0.619372618018,0.600244502991,0.095004486392,0.966570697686,0.620656141279,0.601900515026,36000,E5B0B28CFE473D1EAE03CC5D2535B52A777961F5F00B64162DD2C52A0BB24187,IN_PROGRESS
173,run_173__alpha_1p0_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,alpha_1p0_seed_999,1.0,999,FEDLE_ADAPTED,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,7,0.113718188817,0.962378741678,0.552615624621,0.548820714527,0.113648258216,0.962404361336,0.552830079227,0.549110322522,36000,A51D272B4E7AF47D71A8EB75C85B6ED4B550FD5A9792665B279F110C658385ED,IN_PROGRESS
174,run_174__alpha_1p0_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,alpha_1p0_seed_999,1.0,999,FEDLE_ADAPTED,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.104213798306,0.961671059068,0.549426260943,0.551179299593,0.104146255971,0.961706829911,0.549960914670,0.551597355621,36000,DA0E76CEACCA7B5CAEE9D38A7CB294DD1256C296BB39E76EDBF3B7AB29205C7F,IN_PROGRESS
175,run_175__alpha_1p0_seed_999__TEA_FL__CLEAN,alpha_1p0_seed_999,1.0,999,TEA_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,17,0.102710577007,0.962268528813,0.581123371363,0.560634190865,0.102741358320,0.962156382388,0.581379747860,0.560851433505,36000,592B409901800EA9859A16BC73C9C11513A3134539B470B225DA2F0CD42F0C13,IN_PROGRESS
176,run_176__alpha_1p0_seed_999__TEA_FL__SIGNFLIP_MU0P2,alpha_1p0_seed_999,1.0,999,TEA_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.095514301139,0.965271346008,0.575300563946,0.578903884128,0.095576584231,0.965068805699,0.574679302636,0.578363106080,36000,407F00104087BB60AC9582254F8F7659B926D45904E73087FC820E679E1A0CC8,IN_PROGRESS
177,run_177__alpha_1p0_seed_999__TEA_FL__SIGNFLIP_MU0P4,alpha_1p0_seed_999,1.0,999,TEA_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.104709593630,0.960570380582,0.545957199290,0.549319360006,0.104648367092,0.960607118204,0.546400703173,0.549667710879,36000,0DD1999EC4BD7A9C65E36AC0CFF62F12B68A570AB2E55154E927FF6BCAC2BC69,IN_PROGRESS
178,run_178__alpha_1p0_seed_999__ARL_FL__CLEAN,alpha_1p0_seed_999,1.0,999,ARL_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.095459914991,0.966686711229,0.617999095197,0.602286892642,0.095441860367,0.966677526823,0.620808056774,0.605066808325,36000,467DA2FA8E99D04AD2421C9E7D8482ECFD7D2293558AEEFBDD18AE1AD56370B7,IN_PROGRESS
179,run_179__alpha_1p0_seed_999__ARL_FL__SIGNFLIP_MU0P2,alpha_1p0_seed_999,1.0,999,ARL_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,19,0.096210166777,0.965835461860,0.574067209268,0.572116277867,0.096234906711,0.965892018462,0.574727901494,0.572862624269,36000,A12A0DD3C9BA74C09F4D84E0C8581315E26A4CCD34FA259600ADE821D10BA6EF,IN_PROGRESS
180,run_180__alpha_1p0_seed_999__ARL_FL__SIGNFLIP_MU0P4,alpha_1p0_seed_999,1.0,999,ARL_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.104891023411,0.961059087631,0.546253608301,0.549075787522,0.104820416631,0.961041202210,0.546481342257,0.549218688058,36000,E44EE188616A30BD918DC93BA10B633CFE741C26FE2989497C10B3258937C441,IN_PROGRESS
