run_id,condition_id,outer_fold,alpha,scenario,method,method_label,fl_seed,macro_f1_auc_0_100,macro_f1_auc_20_100,balanced_accuracy_auc_0_100,active_clients_auc_0_100,mean_residual_energy_auc_0_100,macro_f1_round15,macro_f1_round20,macro_f1_round25,macro_f1_round40,macro_f1_round100,macro_f1_postattack_nadir,macro_f1_postattack_nadir_round,macro_f1_delta_round25_minus15,macro_f1_delta_round40_minus15,macro_f1_delta_round100_minus15,macro_f1_final_recovery_from_nadir,active_clients_round100,mean_residual_energy_round100,global_pressure_round20,global_pressure_round40,global_pressure_round100,global_pressure_max
40,7,1,1.0,labelflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.5310754054024931,0.5636511589931888,0.5799310915672656,27.275,0.5605464670285893,0.4839299617364929,0.5064058835741075,0.3000276228566735,0.4517564035282272,0.7040295897856801,0.3000276228566735,25,-0.18390233887981938,-0.032173558208265673,0.2200996280491872,0.4040019669290066,23.0,0.2701642703163318,,,,
41,7,1,1.0,labelflip_mu0p2,tea_fl,TEA-FL,123,0.5514092162947486,0.6150317554953555,0.6033232035495701,25.325,0.6069049463441258,0.3863288934032481,0.471175391058279,0.4166736464625051,0.544502969901514,0.691377882026251,0.4166736464625051,25,0.03034475305925699,0.15817407649826593,0.30504898862300284,0.27470423556374585,15.0,0.3163436986867344,,,,
42,7,1,1.0,labelflip_mu0p2,arl_fl,ARL-FL,123,0.531558995256558,0.5846525756722263,0.5764174932952669,27.625,0.5874226955546679,0.42260744384669,0.4295071350790654,0.2797017139759829,0.4993025832342543,0.6794890837751167,0.2797017139759829,25,-0.1429057298707071,0.07669513938756428,0.2568816399284267,0.3997873697991338,25.0,0.2949502175984015,0.2126203963723461,0.2591719538193576,0.3005997977800401,0.3038756002596536
43,8,1,1.0,labelflip_mu0p2,fedavg,FedAvg,456,0.5506701405960424,0.6012627438466682,0.598811736422368,27.175,0.5327815359326127,0.4863745351182447,0.5461942441609633,0.5350091164211613,0.4303094663104591,0.7692296083463291,0.4016563503153383,35,0.048634581302916646,-0.05606506880778561,0.28285507322808445,0.36757325803099083,19.0,0.2219962195158867,,,,
44,8,1,1.0,labelflip_mu0p2,fedprox,FedProx,456,0.5507491928633925,0.6004169883644657,0.5967363567239945,27.175,0.5327815359326127,0.5043307621125549,0.5399523186479903,0.5504023844407069,0.4982444300249208,0.7661983491965038,0.3753957020807403,35,0.046071622328151984,-0.006086332087634094,0.26186758708394886,0.39080264711576346,19.0,0.2219962195158867,,,,
45,8,1,1.0,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.5330294323666478,0.5763974119890868,0.5854950954733801,27.175,0.5327815359326127,0.4479599949705078,0.6015304443050825,0.5442284871768509,0.4692811822156002,0.765425218900576,0.3672893476767225,35,0.09626849220634309,0.02132118724509241,0.3174652239300682,0.3981358712238535,19.0,0.2219962195158867,,,,
46,8,1,1.0,labelflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.587207667473793,0.6577178764043212,0.6306680538525898,27.65,0.5194430596004905,0.4073060840401488,0.4495220472340666,0.5690968289502156,0.4048790980423944,0.642245108711239,0.4048790980423944,40,0.16179074491006684,-0.0024269859977543717,0.23493902467109018,0.23736601066884455,24.0,0.2178586721551105,,,,
47,8,1,1.0,labelflip_mu0p2,tea_fl,TEA-FL,456,0.5821068015594242,0.6420843629264299,0.6310212647507231,24.75,0.5807390818272257,0.4440536210812071,0.5962369234198616,0.5455342456736249,0.6188931456610848,0.6736003506531018,0.542619739921124,35,0.10148062459241775,0.17483952457987767,0.22954672957189465,0.13098061073197775,14.0,0.2876838060426159,,,,
48,8,1,1.0,labelflip_mu0p2,arl_fl,ARL-FL,456,0.5220574437906952,0.5862267448284733,0.5802994495153828,27.725,0.5562850316240753,0.4002446036644915,0.3430223901297866,0.520264716005009,0.5802820817055269,0.6962380388068753,0.3430223901297866,20,0.12002011234051752,0.18003747804103537,0.2959934351423838,0.3532156486770887,25.0,0.2628163413410458,0.1979329802663139,0.2479884477126531,0.274232093424737,0.2940530332225154
49,9,1,1.0,labelflip_mu0p4,fedavg,FedAvg,123,0.40977775851824694,0.42628810652981564,0.46053416396962704,27.1,0.5618074484081035,0.5076521826069521,0.371001944620404,0.5225704453302354,0.1990361332222301,0.1297951366500285,0.1297951366500285,100,0.014918262723283338,-0.308616049384722,-0.3778570459569236,0.0,20.0,0.2517802310073818,,,,
50,9,1,1.0,labelflip_mu0p4,fedprox,FedProx,123,0.41274219615803437,0.42883626654548246,0.46500069444936026,27.1,0.5618074484081035,0.531245191298401,0.3714492221045129,0.5264593999255044,0.2297539461029159,0.1273342342807486,0.1273342342807486,100,-0.004785791372896586,-0.3014912451954851,-0.40391095701765234,0.0,20.0,0.2517802310073818,,,,
51,9,1,1.0,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.4408589743743753,0.45674036708550797,0.49608652998512776,27.1,0.5618074484081035,0.5384284006310692,0.4283025446294795,0.4890430092870048,0.1739309719352391,0.2125110597515213,0.1739309719352391,40,-0.049385391344064444,-0.36449742869583013,-0.32591734087954793,0.038580087816282194,20.0,0.2517802310073818,,,,
52,9,1,1.0,labelflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.48303077316129084,0.5082149744449393,0.5361302039009241,27.275,0.5605464670285893,0.5136614398659455,0.2979013434546613,0.2881175322658993,0.5135843757163314,0.6801012238379646,0.2881175322658993,25,-0.22554390760004617,-7.706414961405894e-05,0.16643978397201908,0.39198369157206525,23.0,0.2701642703163318,,,,
53,9,1,1.0,labelflip_mu0p4,tea_fl,TEA-FL,123,0.5738108846333023,0.648577186742633,0.6197957991792818,25.45,0.6047001070387193,0.3853966549015703,0.3016417866914525,0.5393436221976736,0.6195681134374376,0.7415439452124176,0.3016417866914525,20,0.1539469672961033,0.23417145853586724,0.3561472903108473,0.43990215852096515,16.0,0.3198959452487913,,,,
54,9,1,1.0,labelflip_mu0p4,arl_fl,ARL-FL,123,0.4158376345286222,0.44375300190071776,0.47752858779521645,27.7,0.5827825504411439,0.4363354305033287,0.2639076421141638,0.3914928076124331,0.398137301014782,0.4969908564135601,0.1581911267151833,35,-0.04484262289089558,-0.03819812948854667,0.06065542591023143,0.3387997296983768,24.0,0.2868224582582529,0.1817670371955177,0.2306436367080022,0.2232086124800406,0.2546405329305932
55,10,1,1.0,labelflip_mu0p4,fedavg,FedAvg,456,0.4586048532072569,0.49199564607425117,0.5196238624950866,27.175,0.5327815359326127,0.4906910758886508,0.3635821431203139,0.3641121580149469,0.5129369090704075,0.7926713802932667,0.2639751489903553,75,-0.1265789178737039,0.022245833181756658,0.3019803044046159,0.5286962313029113,19.0,0.2219962195158867,,,,
56,10,1,1.0,labelflip_mu0p4,fedprox,FedProx,456,0.446765713427055,0.4761114289965155,0.512759704006346,27.175,0.5327815359326127,0.4898746660252695,0.3652250505783311,0.3545972515682258,0.5122399774156996,0.7769390610495815,0.2638598885383104,75,-0.13527741445704372,0.022365311390430076,0.287064395024312,0.5130791725112711,19.0,0.2219962195158867,,,,
57,10,1,1.0,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.4642314229894152,0.4976210716630932,0.5307343966509266,27.175,0.5327815359326127,0.4453695542438975,0.3797268455350806,0.3612115233132773,0.5058759497789433,0.740567615740038,0.2982882824268529,35,-0.08415803093062019,0.06050639553504583,0.29519806149614053,0.44227933331318514,19.0,0.2219962195158867,,,,
58,10,1,1.0,labelflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.48985234424240426,0.5450202637608175,0.5472515347027882,27.65,0.5194430596004905,0.4187509137867541,0.1016525433133628,0.3958615306887521,0.2998677337751845,0.6033654588469658,0.1016525433133628,20,-0.022889383098002036,-0.11888318001156961,0.1846145450602117,0.501712915533603,24.0,0.2178586721551105,,,,
59,10,1,1.0,labelflip_mu0p4,tea_fl,TEA-FL,456,0.6115525667697304,0.6864689847560992,0.6519933497282276,25.05,0.5766492139821755,0.4371516751089941,0.5384690073420102,0.5475890406656582,0.6613548055409895,0.7132180276058704,0.5384690073420102,20,0.11043736555666406,0.22420313043199536,0.2760663524968763,0.1747490202638602,16.0,0.2838672319798443,,,,
60,10,1,1.0,labelflip_mu0p4,arl_fl,ARL-FL,456,0.43448166738608923,0.4752539380132097,0.4967977003996108,27.725,0.5560400576278738,0.4484942822419864,0.2953343123290899,0.4125173420428896,0.3823464435892656,0.6569051171713839,0.1465008906419151,50,-0.03597694019909681,-0.06614783865272078,0.2084108349293975,0.5104042265294688,25.0,0.2626445244305452,0.1848036111462188,0.2323220169185673,0.2618562131366084,0.2618562131366084
61,11,1,0.1,clean,fedavg,FedAvg,123,0.38870067705563677,0.4324292727611372,0.4666390525789722,25.35,0.5459928301917255,0.2386506730221669,0.3132818158255468,0.3342435727921637,0.3929728892556047,0.6107907148196913,0.3132818158255468,20,0.09559289976999683,0.1543222162334378,0.37214004179752436,0.29750889899414446,20.0,0.2532252426772409,,,,
62,11,1,0.1,clean,fedprox,FedProx,123,0.38619927376179747,0.4288454216734928,0.4629196966902891,25.35,0.5459928301917255,0.2415380230889645,0.3160827208069822,0.2689577065780323,0.4001124540963013,0.5561185812342054,0.2689577065780323,25,0.027419683489067814,0.1585744310073368,0.31458055814524094,0.2871608746561731,20.0,0.2532252426772409,,,,
63,11,1,0.1,clean,random_trimmed_mean,Random Trimmed Mean,123,0.3634154137674599,0.4136775945939178,0.4460584347228106,25.35,0.5459928301917255,0.1644894469649001,0.4059443191593951,0.290696516943038,0.4612797183082581,0.5293322352011244,0.290696516943038,25,0.1262070699781379,0.296790271343358,0.3648427882362243,0.23863571825808638,20.0,0.2532252426772409,,,,
64,11,1,0.1,clean,fedle_adapted,FedLE-adapted,123,0.40416819165021733,0.4419524682467073,0.4799725777620445,26.4,0.5335333450957677,0.2372812032221328,0.3248536231283346,0.3799655377192856,0.3984901497913343,0.5242452625434241,0.3248536231283346,20,0.1426843344971528,0.16120894656920148,0.28696405932129126,0.19939163941508947,22.0,0.2435923635495978,,,,
65,11,1,0.1,clean,tea_fl,TEA-FL,123,0.28014947601706486,0.3097516429243262,0.3749024918378415,26.575,0.6406561543363395,0.1998611837788341,0.1887713704497532,0.2998855743711894,0.3326583767081552,0.464621106691109,0.1661704122907962,55,0.1000243905923553,0.13279719292932107,0.2647599229122749,0.2984506944003128,21.0,0.3945328928226695,,,,
66,11,1,0.1,clean,arl_fl,ARL-FL,123,0.36707863665165,0.41069932015365807,0.4417399314815515,27.2,0.5771432568965892,0.1358871396490068,0.2969030591321613,0.3875196265706455,0.3098281719761772,0.5485955985579317,0.2838550227817441,50,0.25163248692163864,0.17394103232717037,0.41270845890892494,0.2647405757761876,22.0,0.2814237144906715,0.1884206842786803,0.2203971901330098,0.2633443570202664,0.2697479551706394
67,12,1,0.1,clean,fedavg,FedAvg,456,0.40716173904177444,0.45162472843060913,0.47782489862601174,25.675,0.5181756949979434,0.2932986605000604,0.339579917712054,0.3026747014794546,0.4569698412737009,0.4373845544332851,0.3026747014794546,25,0.009376040979394151,0.16367118077364046,0.14408589393322468,0.13470985295383053,17.0,0.2155035920701447,,,,
68,12,1,0.1,clean,fedprox,FedProx,456,0.4128078510020993,0.45798275719237347,0.4799318553523611,25.675,0.5181756949979434,0.2953412314436721,0.3420380860499064,0.306391200340589,0.4487638492435359,0.4715630504962432,0.306391200340589,25,0.011049968896916895,0.15342261779986383,0.17622181905257112,0.16517185015565422,17.0,0.2155035920701447,,,,
69,12,1,0.1,clean,random_trimmed_mean,Random Trimmed Mean,456,0.3390338280639271,0.38132529609938154,0.42268502073226843,25.675,0.5181756949979434,0.2001366597851102,0.2132739726865139,0.2619889641711566,0.4121233469387275,0.3376860146130048,0.2132739726865139,20,0.061852304386046386,0.2119866871536173,0.1375493548278946,0.12441204192649089,17.0,0.2155035920701447,,,,
70,12,1,0.1,clean,fedle_adapted,FedLE-adapted,456,0.4070375821510822,0.45002589118378067,0.48214431764083554,27.3,0.5096867728085257,0.3654313985636178,0.3496019290131109,0.4344801762511948,0.2988100059883328,0.5629720905883191,0.2877359026417436,45,0.069048777687577,-0.06662139257528499,0.19754069202470131,0.2752361879465755,22.0,0.2093661945997407,,,,
71,12,1,0.1,clean,tea_fl,TEA-FL,456,0.28968071461208345,0.3239129598531821,0.390904489680114,26.375,0.6012030886166031,0.1741169256040333,0.2529634247496206,0.1629007229273647,0.208119370479616,0.3912145518619803,0.1629007229273647,25,-0.01121620267666859,0.03400244487558271,0.21709762625794699,0.22831382893461558,19.0,0.3383439348814318,,,,
72,12,1,0.1,clean,arl_fl,ARL-FL,456,0.34169168932084176,0.3907513106344072,0.4265740206740537,26.875,0.544848546822364,0.2092790010559569,0.1413530354676714,0.1922276131647023,0.3282689205317191,0.4010415244173229,0.1413530354676714,20,-0.0170513878912546,0.11898991947576218,0.19176252336136598,0.25968848894965146,19.0,0.2463288551514048,0.1916749432293686,0.2364536472832847,0.2625002026711085,0.2632640357262985
73,13,1,0.1,signflip_mu0p2,fedavg,FedAvg,123,0.05436960512856347,0.022998312121782903,0.1465606989566988,25.35,0.5459928301917255,0.235019774359544,0.0420591034639764,0.0401582748402205,0.0098230232180548,0.0098230232180548,0.0098230232180548,40,-0.1948614995193235,-0.22519675114148918,-0.22519675114148918,0.0,20.0,0.2532252426772409,,,,
74,13,1,0.1,signflip_mu0p2,fedprox,FedProx,123,0.050592405876002236,0.017757899966737156,0.13563011342807185,25.35,0.5459928301917255,0.2433331112340413,0.0436962162466922,0.041126554875577,0.0155612244897959,0.0098230232180548,0.0098230232180548,55,-0.2022065563584643,-0.2277718867442454,-0.2335100880159865,0.0,20.0,0.2532252426772409,,,,
75,13,1,0.1,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.12648356783561124,0.12500767893005177,0.22735629966771526,25.35,0.5459928301917255,0.1632160916246255,0.1676305868911975,0.2565757952496247,0.0502505941856681,0.0828939770305646,0.0302911318152857,65,0.09335970362499921,-0.1129654974389574,-0.0803221145940609,0.0526028452152789,20.0,0.2532252426772409,,,,
76,13,1,0.1,signflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.05474457351955076,0.011615692469092387,0.13509196261395917,26.4,0.5335333450957677,0.2709946508339211,0.039601755864551,0.0144208037825059,0.0098230232180548,0.0098230232180548,0.0098230232180548,40,-0.2565738470514152,-0.2611716276158663,-0.2611716276158663,0.0,22.0,0.2435923635495978,,,,
77,13,1,0.1,signflip_mu0p2,tea_fl,TEA-FL,123,0.2415174331070475,0.2604868705661733,0.3362289557589191,26.25,0.6345294502627358,0.1790380189306429,0.2701788658394999,0.3217632145795943,0.1267961381658014,0.2886315403746711,0.1267961381658014,40,0.1427251956489514,-0.052241880764841486,0.1095935214440282,0.1618354022088697,18.0,0.3647050134171009,,,,
78,13,1,0.1,signflip_mu0p2,arl_fl,ARL-FL,123,0.2553653549439276,0.2736492517960076,0.35249460710632813,26.975,0.5731372090270197,0.1121752992595008,0.2449742210614212,0.2124441751379427,0.2889531741849319,0.3400048396624162,0.1110190743093462,80,0.1002688758784419,0.17677787492543107,0.22782954040291536,0.22898576535306997,23.0,0.2729940137795741,0.2052413108133754,0.2925798325690129,0.2290080804379977,0.4083141252059301
79,14,1,0.1,signflip_mu0p2,fedavg,FedAvg,456,0.060016943299137135,0.020966689591407385,0.1336853194626661,25.675,0.5181756949979434,0.2933775009748924,0.2238891496673534,0.0144208037825059,0.0144208037825059,0.0144208037825059,0.0144208037825059,25,-0.2789566971923865,-0.2789566971923865,-0.2789566971923865,0.0,17.0,0.2155035920701447,,,,
80,14,1,0.1,signflip_mu0p2,fedprox,FedProx,456,0.06146006149759056,0.021550891042723414,0.135389964119138,25.675,0.5181756949979434,0.2988504561650539,0.2425835961094664,0.0144208037825059,0.0144208037825059,0.0144208037825059,0.0144208037825059,25,-0.284429652382548,-0.284429652382548,-0.284429652382548,0.0,17.0,0.2155035920701447,,,,
81,14,1,0.1,signflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.188700629079816,0.19696813913927186,0.2883257340071102,25.675,0.5181756949979434,0.1517062960377912,0.1935582147776314,0.2296371346655066,0.0944619176223098,0.166286080411585,0.0479717933464752,90,0.07793083862771538,-0.05724437841548141,0.014579784373793786,0.1183142870651098,17.0,0.2155035920701447,,,,
82,14,1,0.1,signflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.06783562430910994,0.028873875382254673,0.14314585781424116,27.3,0.5096867728085257,0.3783526058128214,0.2471064848353044,0.0963213845158289,0.0140600315955766,0.0140600315955766,0.0140600315955766,30,-0.2820312212969925,-0.36429257421724476,-0.36429257421724476,0.0,22.0,0.2093661945997407,,,,
83,14,1,0.1,signflip_mu0p2,tea_fl,TEA-FL,456,0.2166926301345483,0.2375043924560099,0.32542606500624155,26.35,0.5990281843517002,0.1726953114433196,0.094648407673558,0.1311494985336722,0.1684466241424128,0.4064706159501652,0.094648407673558,20,-0.0415458129096474,-0.0042486873009068005,0.2337753045068456,0.3118222082766072,18.0,0.3214670961894678,,,,
84,14,1,0.1,signflip_mu0p2,arl_fl,ARL-FL,456,0.197257041739916,0.2139537588021187,0.3014468770470411,26.65,0.5481153117489371,0.2141161794766752,0.0556746517631661,0.2006523563085873,0.1967503957782723,0.2361890378410515,0.0556746517631661,20,-0.01346382316808789,-0.017365783698402887,0.022072858364376308,0.1805143860778854,22.0,0.2548031099500071,0.2154438684213783,0.2231800294586506,0.2233311237139785,0.3315245655074597
85,15,1,0.1,signflip_mu0p4,fedavg,FedAvg,123,0.046918540864503644,0.014474452606101532,0.12119528149830984,25.35,0.5459928301917255,0.2362572819046033,0.0161375661375661,0.0144208037825059,0.0144208037825059,0.0144208037825059,0.0144208037825059,25,-0.2218364781220974,-0.2218364781220974,-0.2218364781220974,0.0,20.0,0.2532252426772409,,,,
86,15,1,0.1,signflip_mu0p4,fedprox,FedProx,123,0.04645298779182593,0.014438750026151165,0.120733761482975,25.35,0.5459928301917255,0.227791975206822,0.0149950835791543,0.0144208037825059,0.0144208037825059,0.0144208037825059,0.0144208037825059,25,-0.2133711714243161,-0.2133711714243161,-0.2133711714243161,0.0,20.0,0.2532252426772409,,,,
87,15,1,0.1,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.07143352764244464,0.055332237593846666,0.1645675813075898,25.35,0.5459928301917255,0.1656775853084786,0.1784747623389118,0.2857979764535003,0.0144208037825059,0.0384844749041649,0.0092094539527302,95,0.12012039114502171,-0.1512567815259727,-0.1271931104043137,0.0292750209514347,20.0,0.2532252426772409,,,,
88,15,1,0.1,signflip_mu0p4,fedle_adapted,FedLE-adapted,123,0.05719600846674748,0.015708079213827032,0.13375494184614298,26.4,0.5335333450957677,0.2608703061726407,0.0667975553795904,0.0140600315955766,0.0140600315955766,0.0140600315955766,0.0140600315955766,25,-0.2468102745770641,-0.2468102745770641,-0.2468102745770641,0.0,22.0,0.2435923635495978,,,,
89,15,1,0.1,signflip_mu0p4,tea_fl,TEA-FL,123,0.26009088018132637,0.2920865651613268,0.3638935579781931,26.025,0.6142809353945562,0.1804970655612655,0.0092094539527302,0.2280819938070822,0.3644359484651268,0.380421306243083,0.0092094539527302,20,0.0475849282458167,0.1839388829038613,0.19992424068181752,0.3712118522903528,19.0,0.3329394647596572,,,,
90,15,1,0.1,signflip_mu0p4,arl_fl,ARL-FL,123,0.059348657469997165,0.033465032534951596,0.13712290243206995,26.675,0.5735505709016336,0.1277902252781213,0.0796368414387031,0.1332198581991467,0.0144208037825059,0.0144208037825059,0.0140800506249011,60,0.005429632921025385,-0.11336942149561541,-0.11336942149561541,0.00034075315760479993,21.0,0.2806659483162765,0.1978049806267267,0.2515059753465324,0.2612800785558951,0.3708731547660451
91,16,1,0.1,signflip_mu0p4,fedavg,FedAvg,456,0.05530555876487479,0.01735732527245392,0.12879084104258404,25.675,0.5181756949979434,0.2882978796225894,0.115615242976198,0.0133333333333333,0.0140600315955766,0.0144208037825059,0.0133333333333333,25,-0.2749645462892561,-0.2742378480270128,-0.27387707584008353,0.0010874704491726003,17.0,0.2155035920701447,,,,
92,16,1,0.1,signflip_mu0p4,fedprox,FedProx,456,0.05187957628923796,0.014972980954034204,0.12616728578383302,25.675,0.5181756949979434,0.3154424690620225,0.0407593135344842,0.0133333333333333,0.0140600315955766,0.0144208037825059,0.0133333333333333,25,-0.3021091357286892,-0.3013824374664459,-0.3010216652795166,0.0010874704491726003,17.0,0.2155035920701447,,,,
93,16,1,0.1,signflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,456,0.06180816057384658,0.03866609979323057,0.1421440705668187,25.675,0.5181756949979434,0.1682220223930629,0.1526716421677572,0.0466793860226964,0.0133333333333333,0.0144208037825059,0.0133333333333333,35,-0.1215426363703665,-0.15488868905972958,-0.15380121861055698,0.0010874704491726003,17.0,0.2155035920701447,,,,
94,16,1,0.1,signflip_mu0p4,fedle_adapted,FedLE-adapted,456,0.05460437363712358,0.017523469069405457,0.12783057528101613,27.3,0.5096867728085257,0.3846759724121391,0.1248900307581,0.0140600315955766,0.0140600315955766,0.0140600315955766,0.0140600315955766,25,-0.37061594081656246,-0.37061594081656246,-0.37061594081656246,0.0,22.0,0.2093661945997407,,,,
95,16,1,0.1,signflip_mu0p4,tea_fl,TEA-FL,456,0.2860863529808272,0.32257484473716486,0.38117661471736314,24.175,0.5687252570292757,0.1525859284087575,0.1930721514327939,0.186878635985215,0.1878602222423732,0.5285155930369168,0.186878635985215,25,0.0342927075764575,0.03527429383361569,0.37592966462815924,0.3416369570517017,13.0,0.2805310849317247,,,,
96,16,1,0.1,signflip_mu0p4,arl_fl,ARL-FL,456,0.038783867038028164,0.01599964468361919,0.11563196457509742,26.325,0.5423058768567384,0.1822281585905943,0.0649437126181312,0.0144208037825059,0.0144208037825059,0.0144208037825059,0.0144208037825059,25,-0.1678073548080884,-0.1678073548080884,-0.1678073548080884,0.0,21.0,0.2430710232122189,0.2263027052102782,0.2879848428004272,0.3485410752287926,0.3771839500743209
97,17,1,0.1,labelflip_mu0p2,fedavg,FedAvg,123,0.32551053152481424,0.3559040404009501,0.4012342769760262,25.35,0.5459928301917255,0.2386325780208248,0.2265935207899757,0.3176408554462397,0.2652690547712995,0.5084391620202872,0.1351641043077438,65,0.07900827742541491,0.026636476750474675,0.26980658399946233,0.3732750577125433,20.0,0.2532252426772409,,,,
98,17,1,0.1,labelflip_mu0p2,fedprox,FedProx,123,0.31442673158719947,0.3428726069915105,0.39448371372510654,25.35,0.5459928301917255,0.2368734425008655,0.2072732448547025,0.3144464727746001,0.303544696406955,0.5690182786815154,0.1543252980945348,65,0.07757303027373458,0.06667125390608947,0.33214483618064994,0.4146929805869807,20.0,0.2532252426772409,,,,
99,17,1,0.1,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,123,0.2808283806993781,0.3150190008896738,0.3687033764081682,25.35,0.5459928301917255,0.1667448605198588,0.2534094169172743,0.2591801616350788,0.3172206589460713,0.3371192039422629,0.1152319256141871,90,0.09243530111522,0.15047579842621253,0.17037434342240412,0.2218872783280758,20.0,0.2532252426772409,,,,
100,17,1,0.1,labelflip_mu0p2,fedle_adapted,FedLE-adapted,123,0.31453651109517794,0.33248553795353003,0.39711206163664287,26.4,0.5335333450957677,0.2585948736788724,0.2182273769578314,0.2153949426545874,0.3885835230658574,0.3304127711949801,0.1462750090249317,95,-0.043199931024285015,0.129988649386985,0.07181789751610768,0.18413776217004837,22.0,0.2435923635495978,,,,
101,17,1,0.1,labelflip_mu0p2,tea_fl,TEA-FL,123,0.2672594861917309,0.2931654893246253,0.36274851645856054,26.475,0.6373820976342454,0.179262403131936,0.2498819388149675,0.2826120300300043,0.4466226179422328,0.2334295876527703,0.1286936667935601,85,0.10334962689806829,0.2673602148102968,0.0541671845208343,0.10473592085921021,21.0,0.3838939555731865,,,,
102,17,1,0.1,labelflip_mu0p2,arl_fl,ARL-FL,123,0.29676229788584596,0.3250776486717364,0.37911906043310495,27.175,0.5754989698751973,0.1340846115181294,0.2223876158957148,0.2108918488619854,0.1967622268705434,0.3312147265805017,0.1967622268705434,40,0.076807237343856,0.062677615352414,0.19713011506237232,0.13445249970995832,21.0,0.2801212461899584,0.1831746322890381,0.2303240162001275,0.241479671719312,0.2486059737876988
103,18,1,0.1,labelflip_mu0p2,fedavg,FedAvg,456,0.2982372535643181,0.31408842199722187,0.38123401207189134,25.675,0.5181756949979434,0.2918830111105624,0.3342718385220576,0.3045289873517433,0.1218380839909442,0.2820685882969974,0.1218380839909442,40,0.012645976241180856,-0.17004492711961822,-0.009814422813565038,0.16023050430605318,17.0,0.2155035920701447,,,,
104,18,1,0.1,labelflip_mu0p2,fedprox,FedProx,456,0.3095211373594832,0.32990847855451383,0.3921540146697032,25.675,0.5181756949979434,0.289817646320906,0.3093306265736386,0.2997750977497411,0.1197754231529905,0.2531775895549976,0.1197754231529905,40,0.009957451428835085,-0.1700422231679155,-0.036640056765908424,0.13340216640200708,17.0,0.2155035920701447,,,,
105,18,1,0.1,labelflip_mu0p2,random_trimmed_mean,Random Trimmed Mean,456,0.2848224307314388,0.31304732579445044,0.37185084466731666,25.675,0.5181756949979434,0.1757462070862005,0.2350516961359168,0.2365457896154759,0.3087693229449986,0.2952675936453118,0.2152749601488792,35,0.06079958252927539,0.13302311585879809,0.11952138655911129,0.0799926334964326,17.0,0.2155035920701447,,,,
106,18,1,0.1,labelflip_mu0p2,fedle_adapted,FedLE-adapted,456,0.33777290814990274,0.3650939029762018,0.4165889005934551,27.3,0.5096867728085257,0.3595011462935136,0.3463935814871563,0.4090276477747408,0.3363050829011869,0.4192477741254954,0.1454348971123286,35,0.049526501481227225,-0.023196063392326716,0.05974662783198181,0.2738128770131668,22.0,0.2093661945997407,,,,
107,18,1,0.1,labelflip_mu0p2,tea_fl,TEA-FL,456,0.29411324775306585,0.3255290892075261,0.38952222177116974,26.475,0.6000430986736558,0.1592826446649901,0.4018149157113349,0.1885912455909411,0.3725291136407311,0.5184853699643832,0.1885912455909411,25,0.029308600925951,0.213246468975741,0.3592027252993931,0.3298941243734421,19.0,0.3368437823985559,,,,
108,18,1,0.1,labelflip_mu0p2,arl_fl,ARL-FL,456,0.2997954365645513,0.32650175898183564,0.38805356660782264,27.225,0.5494022499015403,0.2862902712869096,0.2840886707033794,0.0799667877385787,0.3244066709844426,0.4836379373107253,0.0799667877385787,25,-0.2063234835483309,0.038116399697533,0.1973476660238157,0.4036711495721466,17.0,0.2463163886332857,0.1997293641745195,0.2492858050037522,0.2682632242644341,0.2682632242644341
109,19,1,0.1,labelflip_mu0p4,fedavg,FedAvg,123,0.3177116430010768,0.345527753896777,0.3958175922537285,25.35,0.5459928301917255,0.2268263565698189,0.2723921244894831,0.2839666680577653,0.2115665607662942,0.3431785903585158,0.1452173864619557,30,0.05714031148794643,-0.015259795803524684,0.11635223378869688,0.19796120389656008,20.0,0.2532252426772409,,,,
110,19,1,0.1,labelflip_mu0p4,fedprox,FedProx,123,0.31369958192702785,0.3423332206811309,0.39348133112605366,25.35,0.5459928301917255,0.2370383830271566,0.1958948090084775,0.2834942305762793,0.2190305027023284,0.3443357634501949,0.1350567659543356,30,0.046455847549122714,-0.018007880324828196,0.1072973804230383,0.2092789974958593,20.0,0.2532252426772409,,,,
111,19,1,0.1,labelflip_mu0p4,random_trimmed_mean,Random Trimmed Mean,123,0.2618874859126604,0.2909132808696272,0.35561994304471883,25.35,0.5459928301917255,0.1716047588464015,0.2593317324839545,0.259275698809482,0.1904504250739007,0.3302241017999621,0.1904504250739007,40,0.08767093996308048,0.018845666227499197,0.1586193429535606,0.1397736767260614,20.0,0.2532252426772409,,,,
